"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","File","Mattress_type","Position","Subject","Posture"
"55",43.5833333333333,43.1666666666667,43.6666666666667,45.1666666666667,45.3333333333333,44.0833333333333,45.5833333333333,53.9166666666667,52.3333333333333,61.25,57.9166666666667,48.0833333333333,48.5,47.75,51.25,65.1666666666667,43.5,46.0833333333333,46,55.0833333333333,66.9166666666667,54.75,90.8333333333333,84.0833333333333,72.4166666666667,81.5,82,120.083333333333,136.166666666667,84.5,76.5,73,44.4166666666667,50.75,75.8333333333333,122.833333333333,132.333333333333,89.9166666666667,162.166666666667,139.5,152.75,135.333333333333,137.75,103.583333333333,99.5,160.333333333333,160.166666666667,118.916666666667,46.1666666666667,113.583333333333,47.5,53.5833333333333,56.8333333333333,52.3333333333333,75.8333333333333,85.0833333333333,130.416666666667,108.25,105.75,120.916666666667,136.333333333333,173.166666666667,168.75,125.916666666667,60.8333333333333,88.0833333333333,48,61.75,59.4166666666667,54.75,100.916666666667,114.75,195.5,129.25,98.5,105.25,108.083333333333,127.166666666667,125.75,131.5,46,53.0833333333333,73.3333333333333,138.75,131.833333333333,89,151.666666666667,132.416666666667,121.5,94,84.5833333333333,94.0833333333333,114.833333333333,143.75,149.083333333333,190.416666666667,44.1666666666667,45.25,44.5833333333333,52.8333333333333,55.75,48.5,74.3333333333333,80.25,74.5833333333333,62.5833333333333,56,69.4166666666667,77.6666666666667,98.6666666666667,104.166666666667,99.4166666666667,43.5833333333333,45.75,43.9166666666667,47.1666666666667,46.5,45.9166666666667,51,55.5833333333333,81.75,63.3333333333333,72.8333333333333,141.333333333333,115.75,69.6666666666667,58.3333333333333,61.9166666666667,43.5833333333333,43.6666666666667,44,44.5,43.75,44.25,44.5,45.75,46.5833333333333,45.25,46.3333333333333,47.4166666666667,48.9166666666667,45.4166666666667,45.75,46.25,"Matrix_Sponge_F4.txt","Sponge","F4","S1","Supine"
"56",44.4166666666667,44.25,43.25,46.3333333333333,46,45.5,48.4166666666667,55.3333333333333,63.25,64,62.5,49.75,49.5,48.75,52.75,66.3333333333333,45.3333333333333,47.5,48.4166666666667,67,80.6666666666667,66.5,112.916666666667,102.25,77.75,87.6666666666667,76.8333333333333,115.75,132.5,77.5,74.5,74.5,48.6666666666667,61.3333333333333,102.416666666667,147.75,132.5,99.6666666666667,206.083333333333,172.166666666667,183.25,141.333333333333,143.25,120.416666666667,110.083333333333,157.916666666667,163.666666666667,120.75,53.5,144.5,49.0833333333333,56.25,54.0833333333333,53.3333333333333,84.5,99.5,164.083333333333,113,113.416666666667,146.083333333333,158.25,186.666666666667,173.833333333333,127,89,92.75,51.0833333333333,62.75,57.6666666666667,59.6666666666667,125.416666666667,143.5,245.333333333333,139.5,104,125.75,128,129.416666666667,123.916666666667,131.916666666667,49.3333333333333,57.1666666666667,77.0833333333333,137.083333333333,121.833333333333,93.3333333333333,154.25,130.833333333333,125.416666666667,84.1666666666667,78.5833333333333,90.75,101.416666666667,115.25,122.583333333333,163.5,45.5,46.9166666666667,47.4166666666667,63.9166666666667,59.8333333333333,54.9166666666667,90.1666666666667,93.5833333333333,86,65.3333333333333,56.9166666666667,71.5,77.0833333333333,87.0833333333333,101.166666666667,104.25,44.75,45.8333333333333,44.5833333333333,49.25,47.8333333333333,47.25,54.3333333333333,61.0833333333333,100.25,65.9166666666667,72.5,154.666666666667,130.5,68.6666666666667,59.4166666666667,65.5,43.8333333333333,44.5833333333333,44,44.1666666666667,43.75,44.1666666666667,45.5833333333333,46.4166666666667,47.1666666666667,45.6666666666667,49.25,48.5,47.9166666666667,45.1666666666667,45.3333333333333,46.5,"Matrix_Sponge_F5.txt","Sponge","F5","S1","Supine"
"57",43.9166666666667,43.75,44.8333333333333,45.5,45.8333333333333,45.0833333333333,49.75,52.9166666666667,71.1666666666667,65.3333333333333,61.6666666666667,50.6666666666667,49.75,48.1666666666667,52.4166666666667,65.8333333333333,45.3333333333333,47.6666666666667,47.75,71.75,74.6666666666667,72.1666666666667,129.666666666667,114.583333333333,82.5,92.4166666666667,74.4166666666667,102.583333333333,135.25,75.8333333333333,70.1666666666667,70,50.5,63.1666666666667,106.75,148.666666666667,110.833333333333,105.583333333333,211.166666666667,187.5,201.666666666667,145.166666666667,156,124.416666666667,112.916666666667,148.75,158.833333333333,110.666666666667,61.75,153.416666666667,48.6666666666667,53.6666666666667,50.25,53.0833333333333,88.25,110.166666666667,191.5,119.416666666667,115.666666666667,148.916666666667,166.333333333333,188.666666666667,168.583333333333,120.25,109.583333333333,89.5833333333333,50.25,58.8333333333333,53.1666666666667,59,138.333333333333,160.916666666667,283.5,146,109.25,124.833333333333,131,134.083333333333,117,124.5,67.0833333333333,65.5,85.75,141.5,103.666666666667,101.25,206.25,180.166666666667,170.583333333333,101.5,92.1666666666667,111.333333333333,127.833333333333,133.416666666667,137.916666666667,197,45.4166666666667,47.3333333333333,46,63.3333333333333,56.4166666666667,55.5833333333333,101.166666666667,106.75,94.25,65.75,58.3333333333333,68.8333333333333,77.75,85.3333333333333,92.1666666666667,103.5,44.75,46.6666666666667,44.5,47.4166666666667,45.3333333333333,46.9166666666667,55.25,65.25,108.166666666667,69.5,75.75,153.75,151.333333333333,67.3333333333333,58.25,63.1666666666667,43.5833333333333,43.75,45.0833333333333,45.1666666666667,43.75,44.4166666666667,45.9166666666667,47.5,49.1666666666667,47.0833333333333,50.5,50.0833333333333,48.5833333333333,45.4166666666667,45.3333333333333,47.0833333333333,"Matrix_Sponge_F6.txt","Sponge","F6","S1","Supine"
"58",44.6666666666667,44.25,45.75,46.5833333333333,45.5833333333333,45.75,51.0833333333333,62,85.9166666666667,62,60.9166666666667,49.5833333333333,49.8333333333333,47.5,50.6666666666667,61.8333333333333,46.3333333333333,47.6666666666667,47.6666666666667,72.8333333333333,64.75,74.0833333333333,141.833333333333,125.5,91.0833333333333,97.0833333333333,71.3333333333333,81.5,156.5,72.3333333333333,63.4166666666667,65.8333333333333,54.0833333333333,65.5833333333333,105.5,143.083333333333,99.1666666666667,107.25,225.25,204.5,226.25,154.583333333333,168.666666666667,127.583333333333,112.166666666667,133.5,131.666666666667,97.6666666666667,71.25,152.916666666667,49.0833333333333,54.1666666666667,49.5,56.4166666666667,98,124.833333333333,217,132.833333333333,120.583333333333,137.166666666667,169.5,180.833333333333,152.333333333333,108.166666666667,122.416666666667,89.9166666666667,50.5,58.8333333333333,51.6666666666667,64.1666666666667,152.833333333333,183.416666666667,322.583333333333,159.416666666667,117.5,126.083333333333,135.666666666667,135.166666666667,105.833333333333,112.5,71.75,66.1666666666667,81.5,132.5,91.3333333333333,101.25,215,196.333333333333,186.833333333333,105,95,104.416666666667,128.083333333333,127.416666666667,125.75,185.25,45.75,47.5833333333333,46.5833333333333,58.8333333333333,51.4166666666667,55.5833333333333,109.083333333333,114.5,98.4166666666667,67.4166666666667,59,61.9166666666667,68.25,77.0833333333333,83.4166666666667,96.9166666666667,45.9166666666667,46.75,45.1666666666667,47.75,45.3333333333333,47.6666666666667,62.6666666666667,70.8333333333333,119.083333333333,64.6666666666667,71.4166666666667,105.916666666667,156.166666666667,60.75,55.25,62.25,43.4166666666667,43.8333333333333,43.9166666666667,44.5,43.5,44.5,46.25,48.5,52.1666666666667,47.1666666666667,51.75,47.75,50.9166666666667,47.9166666666667,47.3333333333333,48.1666666666667,"Matrix_Sponge_F7.txt","Sponge","F7","S1","Supine"
"59",102.25,78.75,83.3333333333333,95.6666666666667,55.9166666666667,48.9166666666667,52.6666666666667,65.5,63.8333333333333,68.3333333333333,126.916666666667,130.75,103.25,70.5833333333333,69.6666666666667,82.1666666666667,86.5833333333333,48.75,61.6666666666667,74.8333333333333,55.75,65.0833333333333,89.4166666666667,92.4166666666667,87.3333333333333,91.8333333333333,88.3333333333333,129.916666666667,204.916666666667,96.9166666666667,84.3333333333333,97.4166666666667,45.9166666666667,44.5833333333333,45.0833333333333,46.3333333333333,44.5,45.3333333333333,52.9166666666667,62.4166666666667,150.916666666667,114.166666666667,124.083333333333,187,187.833333333333,97.5,91.8333333333333,111.166666666667,47.9166666666667,44.75,45.5,47.3333333333333,44.25,49.0833333333333,66.9166666666667,78.6666666666667,138.666666666667,94.9166666666667,93,132.083333333333,151.666666666667,92.9166666666667,76.8333333333333,85.8333333333333,127.5,71.6666666666667,99.4166666666667,109.916666666667,58.9166666666667,56.9166666666667,69.3333333333333,75.8333333333333,76.6666666666667,61.25,51.9166666666667,59.6666666666667,84.1666666666667,59.0833333333333,59.5833333333333,66.4166666666667,45.5,43.1666666666667,44.5833333333333,44.5833333333333,43.0833333333333,43.5833333333333,43.5,45.3333333333333,46.75,46.0833333333333,61.1666666666667,74.0833333333333,52.3333333333333,46.1666666666667,52,75.0833333333333,44.5,43.1666666666667,44.3333333333333,43.5,43.3333333333333,44.0833333333333,43.5833333333333,45.75,44.6666666666667,45.25,46.1666666666667,45.3333333333333,45.5,44.25,46,52,43.4166666666667,42.75,43.1666666666667,43.75,44,43.0833333333333,43.3333333333333,43.0833333333333,44.0833333333333,43.8333333333333,43.5833333333333,44.3333333333333,44,43.5,43.9166666666667,46.75,44.25,44.1666666666667,43.1666666666667,43.3333333333333,42.5833333333333,44,43.5,43.5,43.9166666666667,43.1666666666667,44.6666666666667,44.25,44.0833333333333,44.0833333333333,43.8333333333333,46.75,"Matrix_Air_B1.txt","Air","B1","S2","Supine"
"60",43.5833333333333,43.5,43.9166666666667,43.4166666666667,43.25,42.8333333333333,43.9166666666667,43.6666666666667,44.3333333333333,44.3333333333333,43.75,45.0833333333333,45.75,44.9166666666667,55.5,72.9166666666667,49.75,55.6666666666667,53.25,64.5833333333333,50.75,44.25,44.75,45.25,47.25,46.25,44.9166666666667,45.25,46.6666666666667,47.3333333333333,64,83.75,194.416666666667,148.833333333333,143.833333333333,155.583333333333,105.333333333333,68.3333333333333,78.8333333333333,83.1666666666667,104.416666666667,86.5833333333333,67.25,53.25,55.9166666666667,53.3333333333333,97.1666666666667,106,48.6666666666667,46.3333333333333,45.25,45.5,46.0833333333333,47.25,59.5833333333333,68.25,136.25,112.916666666667,102.5,124.166666666667,153.25,141.166666666667,112.416666666667,94.75,45.3333333333333,44.5833333333333,44.75,45.75,44.5,44.0833333333333,47.6666666666667,69.3333333333333,134.166666666667,105.416666666667,90.6666666666667,127.583333333333,167.833333333333,104.333333333333,87.5833333333333,92.3333333333333,44.3333333333333,43.9166666666667,43.75,44.3333333333333,44.8333333333333,44.25,44.25,58.4166666666667,86.75,73.25,60,79.6666666666667,128.916666666667,120.833333333333,87.5833333333333,144.083333333333,44.25,44,43.4166666666667,44.0833333333333,43.5833333333333,42.9166666666667,43.75,44.9166666666667,48,46.4166666666667,45.3333333333333,47.5833333333333,56.4166666666667,61,68.5833333333333,77.75,44,44.25,44.1666666666667,44,43.3333333333333,43.6666666666667,44.5,48.25,52.25,51.8333333333333,121.5,165,60.6666666666667,52.1666666666667,53,56.8333333333333,43.6666666666667,43.75,43.9166666666667,43.5,42.9166666666667,43,43.0833333333333,44.4166666666667,45.5833333333333,44.5833333333333,47.25,58.6666666666667,47.75,45.0833333333333,45.1666666666667,47.5833333333333,"Matrix_Air_B10.txt","Air","B10","S2","Supine"
"61",43.4166666666667,43.8333333333333,43.3333333333333,43.4166666666667,43,42.6666666666667,43.6666666666667,46.75,45.4166666666667,52,65.1666666666667,55.3333333333333,45.5833333333333,46.5,50.4166666666667,58.9166666666667,49.6666666666667,51.9166666666667,52.6666666666667,57.8333333333333,44.9166666666667,44.5833333333333,44.75,45.5,48.0833333333333,47.25,66,151.333333333333,58.0833333333333,53.1666666666667,56.6666666666667,70.0833333333333,101.333333333333,78.6666666666667,103.916666666667,114.583333333333,85.9166666666667,62.5833333333333,64.8333333333333,67.6666666666667,75.1666666666667,67.1666666666667,58.3333333333333,67.25,100.916666666667,100.583333333333,76,82.1666666666667,44.6666666666667,44.0833333333333,45,45.75,44.6666666666667,46.5,64.3333333333333,65.25,117.25,92.75,89.3333333333333,150.416666666667,126.333333333333,115,76.6666666666667,83.9166666666667,45,44.0833333333333,44.25,45.5833333333333,44.75,44.0833333333333,46,48.6666666666667,119.666666666667,93.5833333333333,78.5833333333333,132.583333333333,113.333333333333,89.5833333333333,77.5833333333333,82.5833333333333,49,44.3333333333333,44.8333333333333,53.25,48.6666666666667,52.5,68.25,69,92.75,71.3333333333333,56.0833333333333,66.1666666666667,79.1666666666667,78.25,80.5833333333333,118.166666666667,77.3333333333333,86,114.166666666667,127.5,81.6666666666667,55.1666666666667,55.4166666666667,54.5,59.25,49.1666666666667,46.3333333333333,53.75,57,50.8333333333333,62.5,69.5,44.3333333333333,43.25,44.3333333333333,45.1666666666667,44.6666666666667,43.4166666666667,43.8333333333333,45,48.5833333333333,53.8333333333333,108.916666666667,157.416666666667,54.8333333333333,47.9166666666667,47.3333333333333,52.8333333333333,43.0833333333333,43.1666666666667,43.5833333333333,43.25,43.5,43.4166666666667,43.25,44.75,45.75,45.4166666666667,43.4166666666667,44.1666666666667,43.6666666666667,44.0833333333333,44.3333333333333,47.4166666666667,"Matrix_Air_B2.txt","Air","B2","S2","Supine"
"62",43.6666666666667,43.75,43.1666666666667,43.4166666666667,43.25,43.5,42.8333333333333,43.0833333333333,44.1666666666667,43.4166666666667,44.3333333333333,43.8333333333333,44.3333333333333,44.5,46.5833333333333,48.9166666666667,44,43.6666666666667,43.8333333333333,43.5,43.6666666666667,43.1666666666667,44.6666666666667,44.3333333333333,43.6666666666667,43.9166666666667,43.6666666666667,45.8333333333333,45.4166666666667,44.6666666666667,44.8333333333333,50.9166666666667,43.8333333333333,44.0833333333333,45.1666666666667,45.6666666666667,43.6666666666667,43.25,43.75,46.5833333333333,46.5833333333333,48.25,69.9166666666667,88.0833333333333,49.9166666666667,49.6666666666667,48.25,57.9166666666667,45.75,44.75,45.9166666666667,48.5833333333333,45.0833333333333,44.5,44.25,46.1666666666667,48.8333333333333,45.8333333333333,56.75,72.3333333333333,55.1666666666667,57.5833333333333,52.75,59.5,107.166666666667,101.166666666667,92.9166666666667,97.0833333333333,70.3333333333333,57,73.75,74.75,97.25,71.1666666666667,59.4166666666667,92.5833333333333,105.833333333333,110.416666666667,70.0833333333333,72.9166666666667,47.9166666666667,45.3333333333333,46.6666666666667,48.8333333333333,46.1666666666667,45.3333333333333,55.9166666666667,58.5833333333333,98.4166666666667,80.5833333333333,68.25,137.583333333333,126.416666666667,111.166666666667,95.1666666666667,146.25,47.75,45.5833333333333,48.5833333333333,49.5,47.25,45.5,57.75,55.0833333333333,99.1666666666667,81.1666666666667,77.5,140.25,158.416666666667,158.833333333333,102.833333333333,102.5,61.0833333333333,59.8333333333333,54.5,83,80,67.5,88.25,67.5833333333333,106.75,102.5,64.5833333333333,80.5833333333333,140.333333333333,143.916666666667,81.25,84,52.25,64.0833333333333,64.3333333333333,76.9166666666667,53.8333333333333,45.4166666666667,46.1666666666667,45.75,48.75,52.5,99.8333333333333,102.083333333333,89.9166666666667,62,49.1666666666667,51.8333333333333,"Matrix_Air_B3.txt","Air","B3","S2","Supine"
"63",43.6666666666667,43,43.25,43.5,42.9166666666667,44.25,46.6666666666667,47.5,49.25,83,108.583333333333,82.0833333333333,111.75,65.8333333333333,74.4166666666667,106.666666666667,44.5,44.0833333333333,43.75,43.6666666666667,43.9166666666667,44.3333333333333,47.75,48.0833333333333,51,63.3333333333333,67,106.583333333333,173.916666666667,115.75,84.6666666666667,109.416666666667,44.1666666666667,43.5,45.0833333333333,44.8333333333333,44.0833333333333,45.1666666666667,51.5833333333333,62.25,79.75,78.4166666666667,103,201.75,158.833333333333,126.833333333333,80.75,96.5,44.9166666666667,45.0833333333333,62.1666666666667,62.9166666666667,54.5833333333333,61.9166666666667,86.1666666666667,84.6666666666667,124.833333333333,95.3333333333333,95.5833333333333,143.333333333333,129,156,68.0833333333333,69.1666666666667,130,82.0833333333333,73.6666666666667,60.4166666666667,45.5,50.5,57.9166666666667,54.6666666666667,150.5,95.4166666666667,78.1666666666667,82.5,79.9166666666667,75.6666666666667,57.4166666666667,57.8333333333333,78.0833333333333,43.9166666666667,43.5,44.25,43.1666666666667,43.4166666666667,54.25,70,109,68.9166666666667,49.3333333333333,50.1666666666667,52.0833333333333,49.75,49.5833333333333,63.4166666666667,44.5833333333333,43.75,44.25,44.0833333333333,46.9166666666667,58.75,82.5,63.9166666666667,60.75,48.25,49.6666666666667,136.666666666667,58.6666666666667,52,47.4166666666667,51.3333333333333,44.0833333333333,46.5833333333333,52.9166666666667,92.9166666666667,116.916666666667,56.25,46.3333333333333,44.0833333333333,46.5,46.4166666666667,66.1666666666667,60.6666666666667,47,46.6666666666667,45.25,46.3333333333333,48.1666666666667,102.916666666667,79.6666666666667,71.8333333333333,46,44.0833333333333,44.1666666666667,43.75,48.4166666666667,47.6666666666667,45.4166666666667,46.0833333333333,45.5833333333333,45.0833333333333,44,46.8333333333333,"Matrix_Air_B4.txt","Air","B4","S2","Supine"
"64",68.6666666666667,93.0833333333333,142,83.3333333333333,64,45,44,47.8333333333333,47.4166666666667,45.3333333333333,45.5,45.25,45.0833333333333,44.9166666666667,45,46.5833333333333,44.5,45.25,44.5,62.1666666666667,110.166666666667,63.4166666666667,46.4166666666667,46.3333333333333,45.4166666666667,47.6666666666667,56.5,48.1666666666667,46.5,45.9166666666667,44.5,50.1666666666667,44.6666666666667,43.5833333333333,43.8333333333333,44.25,45.75,59.6666666666667,84.9166666666667,66.25,57.6666666666667,46.4166666666667,62.8333333333333,150.333333333333,53.4166666666667,50.0833333333333,48.75,57.5833333333333,111.416666666667,49.8333333333333,44.3333333333333,44.6666666666667,43.6666666666667,44.6666666666667,55.6666666666667,408.416666666667,103.583333333333,68.25,54,52.25,59.9166666666667,60.6666666666667,52.75,58.75,60,71.6666666666667,89.5,79.8333333333333,55.6666666666667,50.5,58.5,66.4166666666667,144.166666666667,94.8333333333333,80.25,112.083333333333,99.1666666666667,105.333333333333,62.9166666666667,69,43.75,42.75,46.5,54.6666666666667,58.25,58.0833333333333,89.9166666666667,86.75,123.833333333333,74.5833333333333,67.4166666666667,151.583333333333,119.75,106,84.0833333333333,141.833333333333,44.0833333333333,43.8333333333333,45.3333333333333,44.75,44.5,44.75,55.1666666666667,76.5833333333333,85.4166666666667,61.9166666666667,68,138.333333333333,173.083333333333,151.5,89.5833333333333,110.75,43.75,43.1666666666667,43.3333333333333,44.25,44.25,44.25,45.3333333333333,50.3333333333333,52.1666666666667,47.8333333333333,51.4166666666667,64.8333333333333,164.083333333333,121.083333333333,67.4166666666667,87.25,43.75,44,44.25,43.5833333333333,43.6666666666667,43.5,48,50.8333333333333,50,61.0833333333333,131.083333333333,70.1666666666667,100.583333333333,61,50.25,55.75,"Matrix_Air_B5.txt","Air","B5","S2","Supine"
"65",43.5,43.9166666666667,43.6666666666667,43.4166666666667,43.25,42.9166666666667,43.75,43,45.5,44.4166666666667,47.5833333333333,91.5833333333333,48.25,46.5,46.75,53.0833333333333,95.1666666666667,83.0833333333333,106.166666666667,78.4166666666667,69.0833333333333,45.25,47.0833333333333,46.5833333333333,50.8333333333333,47.75,50.9166666666667,171.333333333333,72.5,60.75,55.5833333333333,71,51.3333333333333,45.75,48.5833333333333,61.5,61.5,58.1666666666667,83.5833333333333,80.75,97.9166666666667,75.9166666666667,70.0833333333333,91.9166666666667,105.916666666667,134.75,72.3333333333333,93.1666666666667,44.5833333333333,43.75,45.3333333333333,44.6666666666667,44.5833333333333,45.0833333333333,56.75,67,140,94.5833333333333,90.75,162.666666666667,116.25,116.416666666667,76.25,97.3333333333333,44.9166666666667,44.0833333333333,44.75,44.8333333333333,45.0833333333333,44.4166666666667,53.8333333333333,58.4166666666667,153.75,92,83.0833333333333,142.583333333333,107.833333333333,119.75,74,84.25,74.0833333333333,51.75,58,71.25,61.6666666666667,58.8333333333333,91.5,76.4166666666667,106.083333333333,65.8333333333333,54.5,66.75,70.3333333333333,74.25,70.8333333333333,106.416666666667,62.5,77.6666666666667,99,93.25,62,45.6666666666667,52.25,52.4166666666667,53.25,46.1666666666667,45.9166666666667,55.75,60.25,49.8333333333333,53.1666666666667,63,43.8333333333333,43,44,43.75,43.1666666666667,43.6666666666667,44.0833333333333,44.5,49.8333333333333,46.1666666666667,49.5,214.75,68.8333333333333,50.25,47.6666666666667,53.3333333333333,43.25,43.9166666666667,44.1666666666667,43.6666666666667,43.5,43,44.1666666666667,44.0833333333333,44.5833333333333,44.25,43.3333333333333,45.1666666666667,46.0833333333333,44.75,45.1666666666667,46.5833333333333,"Matrix_Air_B6.txt","Air","B6","S2","Supine"
"66",44,43.5833333333333,43.25,43.8333333333333,43.5,43.6666666666667,43.6666666666667,43.5833333333333,44.9166666666667,44.3333333333333,44.3333333333333,44.5,45.0833333333333,47.0833333333333,70.0833333333333,95.5833333333333,63,71.6666666666667,95.5,73.5833333333333,67.5833333333333,46,46.5833333333333,45.9166666666667,46.75,46.5,44.5,47.1666666666667,45.9166666666667,48.5,94.8333333333333,101.416666666667,96.25,50.0833333333333,70.1666666666667,76.75,100,64.9166666666667,82.25,68.6666666666667,89.6666666666667,78.1666666666667,64.1666666666667,62.0833333333333,61.8333333333333,97.3333333333333,136.666666666667,110.333333333333,44.9166666666667,44.0833333333333,44.5,45.5833333333333,45.5,45.9166666666667,60,61.0833333333333,113,100.416666666667,79.6666666666667,158.083333333333,104.333333333333,178.25,112.166666666667,95.5833333333333,44.6666666666667,44.0833333333333,43.8333333333333,44.6666666666667,44.8333333333333,44.8333333333333,51.25,52.1666666666667,112.583333333333,113.333333333333,78.75,145.416666666667,102.916666666667,125.5,94.1666666666667,90.8333333333333,73.5,61.9166666666667,65,78.25,71.9166666666667,56.4166666666667,84.8333333333333,70.5833333333333,94.25,73.9166666666667,58.25,71.5833333333333,64,96.5,129.333333333333,155.916666666667,46.75,69,82.4166666666667,89.3333333333333,69.0833333333333,46.75,51.4166666666667,52.4166666666667,56,49.0833333333333,45.25,47.5833333333333,46.3333333333333,50.25,104.416666666667,98.5833333333333,44.1666666666667,43.75,44.3333333333333,44.1666666666667,45.1666666666667,43.8333333333333,43.8333333333333,43.1666666666667,44.5833333333333,45,44,44.5833333333333,43.8333333333333,46.6666666666667,69.75,79.0833333333333,43.3333333333333,44.5,43.4166666666667,43.3333333333333,44.3333333333333,44,44.5,43.25,43.8333333333333,44.0833333333333,44.3333333333333,44.75,44.3333333333333,44.5833333333333,48.0833333333333,49.0833333333333,"Matrix_Air_B7.txt","Air","B7","S2","Supine"
"67",43.0833333333333,42.0833333333333,44.8333333333333,43.8333333333333,42.5833333333333,43.1666666666667,43,43,42.9166666666667,44.1666666666667,43.25,46,45.5833333333333,45.75,49.4166666666667,55.6666666666667,43.4166666666667,47.0833333333333,47.25,47.3333333333333,44.75,43.6666666666667,43.75,43.8333333333333,48.3333333333333,49.6666666666667,48.4166666666667,164.916666666667,57.9166666666667,56.0833333333333,57.75,67,43.9166666666667,63.5,230.666666666667,156,44.5,44.5,43.5,44,58.6666666666667,78.3333333333333,80.8333333333333,81.75,81.25,144,84.6666666666667,83.8333333333333,44.3333333333333,44.0833333333333,63.6666666666667,76.8333333333333,44.8333333333333,45.0833333333333,44.0833333333333,45,106.833333333333,128.916666666667,104.916666666667,192.416666666667,127.75,199.333333333333,89.3333333333333,85.75,43.4166666666667,44.0833333333333,49.75,52.8333333333333,44,44,45.0833333333333,44.75,121.916666666667,141.916666666667,102.083333333333,171,117.583333333333,142.333333333333,89.4166666666667,86.75,43.75,44.1666666666667,120.25,211.916666666667,45.25,43.5,43.1666666666667,44.4166666666667,81.25,86,71.75,92.5,81.5833333333333,128,94.9166666666667,130.833333333333,44.1666666666667,56.5833333333333,150.166666666667,129.333333333333,45.4166666666667,43.6666666666667,44,43.6666666666667,46.75,49.3333333333333,47.75,59.5,55.9166666666667,62.0833333333333,71.9166666666667,76.3333333333333,43.9166666666667,44.0833333333333,45.9166666666667,45.9166666666667,43.1666666666667,44,43.6666666666667,43.0833333333333,48.9166666666667,51.1666666666667,51.25,199.75,90.9166666666667,58.5,53.3333333333333,58.0833333333333,43.4166666666667,42.5,45.0833333333333,45.25,43.5,43.0833333333333,43.1666666666667,43.9166666666667,43.8333333333333,44.25,43.4166666666667,45.0833333333333,45.25,45,44.5833333333333,46.8333333333333,"Matrix_Air_B8.txt","Air","B8","S2","Supine"
"68",43.5833333333333,43.8333333333333,43.6666666666667,44,43.3333333333333,42.9166666666667,43.5,44.8333333333333,45.25,47.25,51,46.8333333333333,45,46.6666666666667,49.25,53.75,44.8333333333333,43.5833333333333,43.9166666666667,44.5,44.5,44.25,43.8333333333333,45,50.1666666666667,50.4166666666667,76.5,131.583333333333,56.75,55.6666666666667,59.8333333333333,69.6666666666667,45.3333333333333,44.5,44,45.0833333333333,44.25,44.5,44.5833333333333,49.4166666666667,85.8333333333333,79.1666666666667,70.25,66.9166666666667,106.333333333333,149.916666666667,85,84.75,46.3333333333333,44.8333333333333,45.6666666666667,45.6666666666667,44.5833333333333,43.6666666666667,45.6666666666667,56.5,144,103.833333333333,114.25,156.5,171.333333333333,168.083333333333,83.4166666666667,89.3333333333333,47.9166666666667,45.6666666666667,45.5,46.6666666666667,45.75,44.6666666666667,49.9166666666667,53.3333333333333,125,111.833333333333,91.3333333333333,127.75,152.333333333333,124.166666666667,88.9166666666667,92,178.083333333333,128.25,139.666666666667,157.666666666667,106.166666666667,68.3333333333333,82.9166666666667,82.9166666666667,102,77.75,59.8333333333333,59.9166666666667,70.75,86.6666666666667,123.75,153.583333333333,49.0833333333333,48.3333333333333,62.75,87.9166666666667,57.3333333333333,45.9166666666667,48.25,48.4166666666667,51.3333333333333,46.9166666666667,46.4166666666667,47.0833333333333,47.9166666666667,49.8333333333333,93.75,89.5833333333333,44.6666666666667,44,44.6666666666667,44.5,43.5833333333333,43.8333333333333,43.5,44.0833333333333,44.5833333333333,43.5833333333333,43.75,44.6666666666667,45.4166666666667,45.4166666666667,52.4166666666667,60.9166666666667,43.6666666666667,42.75,43.5,44.0833333333333,43.5,43.5,43.25,43.4166666666667,44.25,44.6666666666667,43.4166666666667,44,45.0833333333333,45,46.25,47.0833333333333,"Matrix_Air_B9.txt","Air","B9","S2","Supine"
